City ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Portsmouth,GB,2022-09-10 03:38:48,50.799,-1.0913,58.96,97,11,3.0
297,Leningradskiy,RU,2022-09-10 03:35:54,69.3833,178.4167,45.72,60,12,10.85
298,Tuensang,IN,2022-09-10 03:38:48,26.2833,94.8333,86.22,50,22,1.05
299,Redmond,US,2022-09-10 03:35:50,47.674,-122.1215,73.58,65,0,3.67
300,Shizunai,JP,2022-09-10 03:34:27,42.3339,142.3669,69.37,70,0,8.99
301,San Luis,AR,2022-09-10 03:38:49,-33.295,-66.3356,43.75,32,0,5.28
302,Buraydah,SA,2022-09-10 03:38:49,26.326,43.975,79.25,20,0,6.11
303,Bethel,US,2022-09-10 03:38:49,41.3712,-73.414,65.16,81,0,4.61
304,Palafrugell,ES,2022-09-10 03:37:49,41.9174,3.1631,68.72,55,48,1.01
305,Neryungri,RU,2022-09-10 03:38:49,56.6709,124.6491,45.1,81,100,5.68
306,Kudahuvadhoo,MV,2022-09-10 03:38:50,2.6708,72.8944,82.33,73,68,13.38
307,Fortuna,US,2022-09-10 03:35:32,40.5982,-124.1573,64.09,79,0,3.33
308,Kruisfontein,ZA,2022-09-10 03:34:39,-34.0033,24.7314,57.88,95,10,3.18
309,Upata,VE,2022-09-10 03:38:50,8.0086,-62.3989,71.87,90,32,5.06
310,Pacific Grove,US,2022-09-10 03:38:50,36.6177,-121.9166,64.2,88,40,1.01
311,Westport,US,2022-09-10 03:36:26,41.1415,-73.3579,69.75,82,0,1.99
312,Flagstaff,US,2022-09-10 03:38:51,35.1981,-111.6513,69.46,70,0,3.44
313,Tortoli,IT,2022-09-10 03:38:51,39.9256,9.6572,75.02,73,0,6.91
314,Camana,PE,2022-09-10 03:38:51,-16.6228,-72.7111,59.38,84,50,9.06
315,Inongo,CD,2022-09-10 03:38:51,-1.95,18.2667,68.38,92,85,5.17
316,Kapuskasing,CA,2022-09-10 03:36:03,49.4169,-82.4331,55.49,100,100,4.61
317,Correntina,BR,2022-09-10 03:38:52,-13.3433,-44.6367,68.41,49,0,3.27
318,Novokayakent,RU,2022-09-10 03:38:52,42.3937,47.9861,67.84,60,43,2.89
319,Korla,CN,2022-09-10 03:38:52,41.7597,86.1469,88.7,15,3,5.79
320,Vitim,RU,2022-09-10 03:38:52,59.4511,112.5578,51.8,59,94,9.31
321,Mosquera,CO,2022-09-10 03:39:53,4.7059,-74.2302,53.69,76,20,3.44
322,Sturgeon Bay,US,2022-09-10 03:39:53,44.8342,-87.377,68.4,76,48,11.14
323,Wilmington,US,2022-09-10 03:35:09,34.2257,-77.9447,77.9,76,100,9.22
324,Cabedelo,BR,2022-09-10 03:39:53,-6.9811,-34.8339,72.27,79,16,9.71
325,Saint-Pierre,RE,2022-09-10 03:39:54,-21.3393,55.4781,74.57,60,0,3.44
326,Dengzhou,CN,2022-09-10 03:39:54,37.8086,120.7508,78.57,51,64,9.33
327,Salalah,OM,2022-09-10 03:39:54,17.0151,54.0924,77.09,94,75,2.3
328,Riohacha,CO,2022-09-10 03:39:54,11.5444,-72.9072,79.2,85,97,6.73
329,Pasuquin,PH,2022-09-10 03:39:55,18.3328,120.6177,87.75,62,20,5.75
330,Hobyo,SO,2022-09-10 03:39:55,5.3505,48.5268,76.57,81,89,19.15
331,Baijiantan,CN,2022-09-10 03:39:55,45.6333,85.1833,79.3,20,72,9.26
332,Preobrazheniye,RU,2022-09-10 03:39:55,42.9019,133.9064,69.96,60,1,7.07
333,Telemaco Borba,BR,2022-09-10 03:39:56,-24.3239,-50.6156,67.66,72,80,1.25
334,Joao Pinheiro,BR,2022-09-10 03:39:56,-17.7425,-46.1725,68.38,38,0,5.17
335,Berlevag,NO,2022-09-10 03:39:56,70.8578,29.0864,48.2,87,100,13.8
336,Vostok,RU,2022-09-10 03:39:57,46.4856,135.8833,70.18,40,0,3.47
337,Banepa,NP,2022-09-10 03:39:57,27.6298,85.5214,71.92,78,75,0.0
338,Asyut,EG,2022-09-10 03:39:57,27.181,31.1837,75.38,58,0,11.25
339,Surinam,SR,2022-09-10 03:39:57,4.0,-56.0,73.18,83,77,1.25
340,Clyde River,CA,2022-09-10 03:39:58,70.4692,-68.5914,37.63,100,100,4.61
341,Pontivy,FR,2022-09-10 03:39:58,48.0,-3.0,59.29,96,100,5.53
342,Sao Joao Da Barra,BR,2022-09-10 03:39:58,-21.6403,-41.0511,69.55,83,0,19.64
343,Kutum,SD,2022-09-10 03:39:58,14.2,24.6667,72.9,60,100,4.09
344,Saint-Joseph,RE,2022-09-10 03:39:59,-21.3667,55.6167,73.47,67,41,11.03
345,Port Hawkesbury,CA,2022-09-10 03:39:59,45.6169,-61.3485,62.19,89,0,4.0
346,Burnie,AU,2022-09-10 03:39:59,-41.0667,145.9167,52.79,88,100,17.27
347,Kaoma,ZM,2022-09-10 03:39:59,-14.7833,24.8,56.89,48,3,5.93
348,Tartagal,AR,2022-09-10 03:40:00,-22.5164,-63.8013,54.52,36,18,4.85
349,Pouso Alegre,BR,2022-09-10 03:39:52,-22.23,-45.9364,69.85,41,52,1.54
350,Nantucket,US,2022-09-10 03:40:00,41.2835,-70.0995,64.51,88,0,4.61
351,Rio Grande,BR,2022-09-10 03:40:00,-32.035,-52.0986,47.95,67,100,18.23
352,Toktogul,KG,2022-09-10 03:40:00,41.8708,72.9402,74.86,33,0,1.21
353,Ceuta,ES,2022-09-10 03:40:01,35.8903,-5.3075,69.84,78,11,2.28
354,Saravan,AM,2022-09-10 03:40:01,39.7196,45.6483,59.22,48,0,3.98
355,Gunnedah,AU,2022-09-10 03:40:01,-30.9833,150.25,62.13,60,60,18.25
356,Henties Bay,NA,2022-09-10 03:40:02,-22.116,14.2845,55.29,86,0,5.46
357,Axim,GH,2022-09-10 03:40:03,4.8699,-2.2405,74.71,90,99,9.15
358,Deniliquin,AU,2022-09-10 03:40:03,-35.5333,144.9667,57.79,59,78,16.55
359,Saint-Augustin,CA,2022-09-10 03:40:03,51.226,-58.6502,55.31,81,7,6.8
360,Suamico,US,2022-09-10 03:40:04,44.6319,-88.0393,71.76,78,0,6.91
361,Rognan,NO,2022-09-10 03:40:06,67.0953,15.3878,44.89,86,93,1.83
362,Isangel,VU,2022-09-10 03:40:06,-19.55,169.2667,86.11,62,75,4.61
363,Kurumkan,RU,2022-09-10 03:40:06,54.3,110.3,60.64,46,47,3.69
364,Flinders,AU,2022-09-10 03:40:07,-34.5833,150.8552,67.37,62,49,15.9
365,Mojoagung,ID,2022-09-10 03:40:07,-7.5667,112.35,87.08,56,93,0.2
366,Quatre Cocos,MU,2022-09-10 03:40:07,-20.2078,57.7625,70.09,74,93,16.2
367,Mathathane,BW,2022-09-10 03:40:08,-22.2687,28.7495,60.85,43,0,4.83
368,Gat,IL,2022-09-10 03:40:08,31.61,34.7642,74.39,67,0,3.09
369,Atar,MR,2022-09-10 03:41:09,20.5169,-13.0499,87.03,46,90,1.5
370,Neiafu,TO,2022-09-10 03:41:09,-18.65,-173.9833,79.48,73,40,6.91
371,Shieli,KZ,2022-09-10 03:41:09,44.1667,66.75,75.61,17,32,5.64
372,Cayeli,TR,2022-09-10 03:41:10,41.0923,40.7292,66.74,65,0,3.13
373,Sabha,LY,2022-09-10 03:41:10,27.0377,14.4283,72.73,35,0,9.42
374,Casablanca,MA,2022-09-10 03:40:41,33.5928,-7.6192,73.33,83,64,8.99
375,Bambous Virieux,MU,2022-09-10 03:41:10,-20.3428,57.7575,70.21,73,75,12.66
376,Wanning,CN,2022-09-10 03:41:11,18.8003,110.3967,86.85,61,78,6.06
377,Marsa Matruh,EG,2022-09-10 03:41:11,31.3525,27.2453,70.0,78,0,5.75
378,Kyaikto,MM,2022-09-10 03:41:11,17.3,97.0167,78.64,90,100,5.59
379,Necochea,AR,2022-09-10 03:37:16,-38.5473,-58.7368,40.96,78,6,11.27
380,Tekeli,KZ,2022-09-10 03:41:13,44.83,78.8239,76.15,29,77,5.14
381,Banff,CA,2022-09-10 03:41:13,51.1762,-115.5698,43.5,70,5,1.14
382,Tuxtepec,MX,2022-09-10 03:41:14,18.1,-96.1167,74.97,88,79,2.51
383,Tateyama,JP,2022-09-10 03:41:14,34.9833,139.8667,82.06,67,44,15.99
384,Petrovsk,RU,2022-09-10 03:41:14,52.3064,45.3917,42.12,67,5,9.35
385,Udachnyy,RU,2022-09-10 03:41:14,66.4167,112.4,36.61,70,100,25.3
386,Uvarovka,RU,2022-09-10 03:41:15,55.5278,35.6061,38.19,74,0,2.91
387,Tessalit,ML,2022-09-10 03:41:15,20.1986,1.0114,81.81,52,3,10.4
388,Pangnirtung,CA,2022-09-10 03:41:15,66.1451,-65.7125,50.83,75,100,10.54
389,Paita,PE,2022-09-10 03:41:16,-5.0892,-81.1144,62.26,86,6,12.68
390,Muroto,JP,2022-09-10 03:41:16,33.2833,134.15,80.85,80,83,14.2
391,Birin,NP,2022-09-10 03:41:16,26.8865,88.0718,74.17,61,80,3.58
392,Miyako,JP,2022-09-10 03:41:17,39.6367,141.9525,73.54,72,28,11.25
393,Tallahassee,US,2022-09-10 03:39:15,30.4383,-84.2807,76.84,95,40,5.75
394,Boshnyakovo,RU,2022-09-10 03:41:17,49.6333,142.1667,63.82,50,0,13.11
395,Karoi,ZW,2022-09-10 03:41:17,-16.8099,29.6925,56.08,60,0,5.32
396,Lagos,NG,2022-09-10 03:40:17,6.5833,3.75,75.52,92,54,5.39
397,San Angelo,US,2022-09-10 03:41:18,31.4638,-100.437,84.54,47,0,10.36
398,Luis Correia,BR,2022-09-10 03:41:18,-2.8792,-41.6669,75.85,83,3,11.48
399,Shitanjing,CN,2022-09-10 03:41:19,39.2342,106.3439,69.26,41,0,9.6
400,Waddan,LY,2022-09-10 03:41:19,29.1614,16.139,68.43,70,0,5.37
401,Cocal,BR,2022-09-10 03:41:19,-28.6167,-49.35,58.66,90,94,5.61
402,San Policarpo,PH,2022-09-10 03:41:19,12.1791,125.5072,83.79,74,100,6.4
403,Vagur,FO,2022-09-10 03:41:20,61.4732,-6.8119,51.58,86,62,10.13
404,Puerto Escondido,MX,2022-09-10 03:36:39,15.85,-97.0667,79.63,65,75,6.91
405,Tilichiki,RU,2022-09-10 03:41:20,60.4667,166.1,49.33,95,100,7.36
406,Broome,US,2022-09-10 03:41:20,42.2506,-75.833,66.58,82,0,5.75
407,Acapulco,MX,2022-09-10 03:38:38,16.8634,-99.8901,80.42,83,100,5.75
408,Mana,GF,2022-09-10 03:41:21,5.6592,-53.7767,77.04,89,90,8.79
409,Senneterre,CA,2022-09-10 03:41:21,48.3835,-77.2328,60.01,79,2,7.14
410,Pevek,RU,2022-09-10 03:41:21,69.7008,170.3133,46.08,70,19,12.33
411,Ayagoz,KZ,2022-09-10 03:41:22,47.9714,80.4392,61.99,22,2,9.24
412,Petropavlovka,RU,2022-09-10 03:41:22,50.6114,105.3196,52.88,74,100,4.18
413,Marsh Harbour,BS,2022-09-10 03:41:22,26.5412,-77.0636,85.26,71,29,6.53
414,Duldurga,RU,2022-09-10 03:42:22,50.6761,113.5931,72.21,39,34,12.5
415,Igrim,RU,2022-09-10 03:42:23,63.1906,64.4162,41.77,82,98,2.3
416,Consolacion Del Sur,CU,2022-09-10 03:42:23,22.5047,-83.5136,76.1,90,99,3.06
417,Batagay-Alyta,RU,2022-09-10 03:42:23,67.8006,130.4114,49.19,47,100,12.44
418,Mach,PK,2022-09-10 03:42:23,29.8637,67.3298,84.99,40,0,0.49
419,Florianopolis,BR,2022-09-10 03:42:24,-27.6146,-48.5012,67.23,83,0,10.36
420,San Rafael,AR,2022-09-10 03:42:24,-34.6177,-68.3301,48.6,27,0,8.48
421,Vestmanna,FO,2022-09-10 03:42:24,62.1564,-7.1664,45.52,93,41,4.61
422,Corinto,GR,2022-09-10 03:39:21,37.9407,22.9573,72.9,61,0,4.61
423,Umm Lajj,SA,2022-09-10 03:42:25,25.0213,37.2685,84.65,63,0,6.44
424,Laguna,US,2022-09-10 03:42:25,38.421,-121.4238,93.34,32,0,8.05
425,Severo-Kurilsk,RU,2022-09-10 03:42:25,50.6789,156.125,55.49,71,1,17.74
426,Moindou,NC,2022-09-10 03:42:25,-21.6924,165.677,80.46,62,23,2.91
427,Nome,US,2022-09-10 03:42:26,64.5011,-165.4064,50.16,76,40,17.27
428,Husavik,IS,2022-09-10 03:42:26,66.0449,-17.3389,52.92,79,98,7.31
429,Kasempa,ZM,2022-09-10 03:42:26,-13.4584,25.8338,58.82,49,19,5.23
430,Yemelyanovo,RU,2022-09-10 03:42:26,56.1681,92.6767,49.01,81,0,0.0
431,Archidona,ES,2022-09-10 03:42:27,37.0965,-4.3887,71.91,48,2,3.18
432,Jadu,LY,2022-09-10 03:42:27,31.953,12.0261,74.32,39,0,11.77
433,Pervomayskiy,RU,2022-09-10 03:42:27,53.2485,40.2871,41.79,65,6,4.14
434,Shinpokh,PK,2022-09-10 03:42:28,34.3292,71.1782,86.34,62,13,4.29
435,Zharkent,KZ,2022-09-10 03:42:28,44.1628,80.0,82.08,25,48,9.35
436,Nynashamn,SE,2022-09-10 03:42:28,58.9034,17.9479,51.12,68,68,11.83
437,Srivardhan,IN,2022-09-10 03:42:28,18.0333,73.0167,79.59,88,99,7.16
438,Shubarkuduk,KZ,2022-09-10 03:42:29,49.1447,56.4872,51.51,75,76,14.36
439,Alliston,CA,2022-09-10 03:42:29,44.1501,-79.8663,66.83,77,0,4.61
440,Xixiang,CN,2022-09-10 03:42:29,35.1628,112.865,72.03,77,100,1.97
441,Zhigansk,RU,2022-09-10 03:42:29,66.7697,123.3711,41.7,77,100,21.47
442,Santa Cruz,BO,2022-09-10 03:38:38,-17.8,-63.1667,76.46,29,75,13.8
443,Port Moresby,PG,2022-09-10 03:40:04,-9.4431,147.1797,85.42,74,40,14.97
444,The Valley,AI,2022-09-10 03:42:30,18.217,-63.0578,84.06,78,96,11.79
445,Marang,MY,2022-09-10 03:42:30,5.2056,103.2059,82.31,82,96,1.52
446,Taoudenni,ML,2022-09-10 03:42:30,22.6783,-3.9836,93.81,13,62,6.31
447,Kupang,ID,2022-09-10 03:42:31,-10.1667,123.5833,87.12,54,50,5.7
448,Snezhnogorsk,RU,2022-09-10 03:42:31,69.1933,33.2531,46.18,88,94,9.51
449,Belinskiy,RU,2022-09-10 03:42:31,52.9647,43.4165,40.68,69,3,6.93
450,Manado,ID,2022-09-10 03:42:31,1.487,124.8455,86.77,74,40,3.44
451,Mwense,ZM,2022-09-10 03:42:32,-10.3845,28.698,67.59,42,59,6.31
452,Houma,US,2022-09-10 03:38:06,29.5958,-90.7195,73.0,94,0,0.0
453,Cockburn Town,TC,2022-09-10 03:38:13,21.4612,-71.1419,83.71,77,15,12.17
454,Katobu,ID,2022-09-10 03:42:32,-4.9408,122.5276,90.61,42,50,0.16
455,Del Rio,US,2022-09-10 03:42:32,29.3627,-100.8968,84.31,75,0,4.61
456,Bayanday,RU,2022-09-10 03:42:32,53.0661,105.5139,55.87,45,6,7.67
457,Kysyl-Syr,RU,2022-09-10 03:43:33,63.8986,122.7617,40.44,68,100,13.69
458,Muzhi,RU,2022-09-10 03:43:33,65.3667,64.6667,42.22,81,100,6.87
459,Lancaster,US,2022-09-10 03:39:23,40.2504,-76.2499,66.09,84,0,3.44
460,Praia Da Vitoria,PT,2022-09-10 03:43:33,38.7333,-27.0667,71.85,83,20,15.95
461,Xiaoweizhai,CN,2022-09-10 03:43:34,26.1903,107.5125,78.53,54,95,5.91
462,Remontnoye,RU,2022-09-10 03:43:34,46.5614,43.6501,51.1,57,6,9.86
463,Rocha,UY,2022-09-10 03:43:34,-34.4833,-54.3333,45.93,69,80,13.33
464,Xining,CN,2022-09-10 03:43:34,36.6167,101.7667,64.58,38,0,1.88
465,Sangar,RU,2022-09-10 03:43:35,63.9242,127.4739,39.65,94,100,10.36
466,Kuito,AO,2022-09-10 03:43:35,-12.3833,16.9333,55.94,33,14,2.48
467,Rorvik,NO,2022-09-10 03:43:35,64.8621,11.2373,41.11,93,19,2.3
468,Valparaiso,CL,2022-09-10 03:40:45,-33.0393,-71.6273,55.0,92,0,3.44
469,Mayo,US,2022-09-10 03:43:35,38.8876,-76.5119,71.94,88,15,4.0
470,Yerkoy,TR,2022-09-10 03:43:36,39.6381,34.4672,61.3,36,0,2.8
471,Mineros,BO,2022-09-10 03:43:36,-17.1167,-63.2333,75.99,22,68,13.85
472,Paredon,MX,2022-09-10 03:43:36,16.0333,-93.8667,80.04,79,71,4.14
473,Bowen,AU,2022-09-10 03:43:37,-20.0167,148.2333,76.39,69,0,11.54
474,Bluefields,NI,2022-09-10 03:43:37,12.0137,-83.7635,77.41,91,100,2.68
475,Yazman,PK,2022-09-10 03:43:37,29.1212,71.7446,98.46,32,0,8.28
476,Sao Borja,BR,2022-09-10 03:43:37,-28.6606,-56.0044,49.95,77,85,12.86
477,Aloleng,PH,2022-09-10 03:43:38,16.1307,119.7824,84.7,70,80,8.7
478,Brzeziny,PL,2022-09-10 03:40:48,51.8002,19.7514,58.06,89,100,4.81
479,San Quintin,MX,2022-09-10 03:42:49,30.4833,-115.95,74.46,82,100,20.71
480,Kropotkin,RU,2022-09-10 03:43:38,45.4375,40.5756,56.59,50,35,13.09
481,Masuguru,TZ,2022-09-10 03:43:38,-11.3667,38.4167,71.87,69,100,3.91
482,Talnakh,RU,2022-09-10 03:43:38,69.4865,88.3972,35.91,99,100,4.25
483,Domoni,KM,2022-09-10 03:43:39,-12.2569,44.5319,74.41,78,54,4.43
484,Vao,NC,2022-09-10 03:43:39,-22.6667,167.4833,73.11,81,66,12.68
485,Stromness,GB,2022-09-10 03:43:39,58.965,-3.296,50.88,91,78,1.99
486,Nouadhibou,MR,2022-09-10 03:43:40,20.931,-17.0347,73.38,83,40,12.66
487,Jurm,AF,2022-09-10 03:43:40,36.8648,70.8342,73.87,22,0,0.31
488,Kilindoni,TZ,2022-09-10 03:43:40,-7.9139,39.6668,74.73,80,41,9.8
489,Lekoni,GA,2022-09-10 03:43:40,-1.5843,14.2591,70.99,89,78,5.79
490,Komsomolskiy,UZ,2022-09-10 03:43:41,40.4272,71.7189,79.52,31,0,2.3
491,Divnogorsk,RU,2022-09-10 03:43:41,55.9594,92.3619,52.29,50,77,6.8
492,Panguipulli,CL,2022-09-10 03:43:41,-39.6333,-72.3333,37.09,98,73,2.55
493,Cordon,PH,2022-09-10 03:43:41,16.6744,121.4658,86.67,68,100,3.33
494,Samarai,PG,2022-09-10 03:43:42,-10.6167,150.6667,82.63,75,3,8.46
495,Roald,NO,2022-09-10 03:43:42,62.5833,6.1333,52.75,100,20,6.91
496,Vila Franca Do Campo,PT,2022-09-10 03:43:42,37.7167,-25.4333,72.19,87,54,14.34
497,Namatanai,PG,2022-09-10 03:43:42,-3.6667,152.4333,83.57,69,75,8.37
498,Kenora,CA,2022-09-10 03:43:43,49.8167,-94.4337,58.17,54,75,5.75
499,Lukovetskiy,RU,2022-09-10 03:43:43,64.2956,41.9211,45.32,92,100,3.83
500,Kodino,RU,2022-09-10 03:43:43,63.7198,39.6447,43.27,84,100,5.61
501,Qasigiannguit,GL,2022-09-10 03:43:43,68.8193,-51.1922,43.05,91,100,0.45
502,Valle De Santiago,MX,2022-09-10 03:43:44,20.3833,-101.2,64.17,77,100,2.93
503,Lethbridge,CA,2022-09-10 03:41:44,49.7,-112.8186,48.69,66,0,11.5
504,Krasnoselkup,RU,2022-09-10 03:44:44,65.7,82.4667,42.49,56,92,6.98
505,Mayskiy,RU,2022-09-10 03:44:44,47.6931,40.1025,47.61,64,39,9.73
506,Aswan,EG,2022-09-10 03:44:44,24.0934,32.907,81.7,34,0,4.61
507,Dalmau,IN,2022-09-10 03:44:45,26.0667,81.0333,88.99,61,82,9.78
508,Amahai,ID,2022-09-10 03:44:45,-3.3333,128.9167,81.86,77,75,6.17
509,Plouzane,FR,2022-09-10 03:44:45,48.3833,-4.6167,57.52,100,0,5.75
510,Linguere,SN,2022-09-10 03:44:45,15.3953,-15.1193,74.64,92,87,12.57
511,Rioblanco,CO,2022-09-10 03:44:46,3.5308,-75.6806,62.49,88,92,4.38
512,Angoche,MZ,2022-09-10 03:44:46,-16.2325,39.9086,68.79,87,2,4.52
513,Tongchuan,CN,2022-09-10 03:44:46,35.0806,109.0897,72.81,60,23,3.87
514,Humaita,BR,2022-09-10 03:44:46,-7.5061,-63.0208,77.88,66,6,0.58
515,Kloulklubed,PW,2022-09-10 03:44:47,7.0419,134.2556,84.7,64,85,1.01
516,Los Llanos De Aridane,ES,2022-09-10 03:44:47,28.6585,-17.9182,71.35,95,0,9.22
517,Ust-Ishim,RU,2022-09-10 03:44:47,57.6935,71.1665,48.63,77,46,4.47
518,Shelburne,CA,2022-09-10 03:44:47,44.0787,-80.2041,63.59,80,0,7.67
519,Hella,NO,2022-09-10 03:44:48,67.2,14.4333,44.89,93,40,5.75
520,Yarada,IN,2022-09-10 03:44:48,17.65,83.2667,80.92,94,75,8.05
521,Oranjemund,NA,2022-09-10 03:44:48,-28.55,16.4333,53.31,94,1,6.87
522,Mocuba,MZ,2022-09-10 03:44:49,-16.8392,36.9856,66.06,88,0,2.21
523,Goderich,CA,2022-09-10 03:44:49,43.7501,-81.7165,66.52,72,0,6.91
524,Paamiut,GL,2022-09-10 03:44:49,61.994,-49.6678,44.49,75,95,1.68
525,Ritchie,ZA,2022-09-10 03:44:49,-29.038,24.6028,45.61,13,0,3.65
526,Birao,CF,2022-09-10 03:44:50,10.2849,22.7882,70.79,96,100,1.77
527,Thinadhoo,MV,2022-09-10 03:44:50,0.5333,72.9333,81.95,73,53,12.66
528,Bafia,CM,2022-09-10 03:44:50,4.75,11.2333,68.67,99,100,0.96
529,Atakpame,TG,2022-09-10 03:44:50,7.5333,1.1333,68.97,98,98,3.15
530,Lavrentiya,RU,2022-09-10 03:44:51,65.5833,-171.0,49.55,60,5,1.68
531,Macas,EC,2022-09-10 03:40:12,-2.3167,-78.1167,66.13,97,87,1.59
532,Mabay,PH,2022-09-10 03:44:51,6.0577,124.4666,86.14,64,79,5.66
533,Nicolas Bravo,MX,2022-09-10 03:44:51,18.45,-88.9167,75.29,92,99,2.08
534,Perth,AU,2022-09-10 03:42:01,-31.9333,115.8333,70.09,54,20,4.61
535,Beringovskiy,RU,2022-09-10 03:44:51,63.05,179.3167,48.27,77,100,1.59
536,Bitung,ID,2022-09-10 03:44:52,1.4451,125.1824,86.85,67,96,10.38
537,Ulladulla,AU,2022-09-10 03:44:52,-35.35,150.4667,63.07,62,64,6.38
538,Ridgecrest,US,2022-09-10 03:44:52,35.6225,-117.6709,86.02,36,100,1.99
539,Nha Trang,VN,2022-09-10 03:44:30,12.25,109.1833,84.2,68,100,4.83
540,Asau,RO,2022-09-10 03:44:52,46.4333,26.4,61.72,93,61,2.75
541,Eureka,US,2022-09-10 03:42:04,40.8021,-124.1637,64.36,84,0,3.0
542,Seka,TH,2022-09-10 03:44:53,17.9285,103.9552,86.36,66,96,4.38
543,Zhuhai,CN,2022-09-10 03:44:53,22.2769,113.5678,94.86,79,20,5.75
544,Mahanoro,MG,2022-09-10 03:44:53,-19.9,48.8,66.13,76,51,5.77
545,Bonthe,SL,2022-09-10 03:44:54,7.5264,-12.505,75.88,88,100,4.92
546,Barmer,IN,2022-09-10 03:44:54,25.75,71.3833,92.52,46,95,6.8
547,Vanimo,PG,2022-09-10 03:44:54,-2.6741,141.3028,85.6,65,99,9.75
548,Nemuro,JP,2022-09-10 03:44:54,43.3236,145.575,64.45,67,0,11.03
549,Burgeo,CA,2022-09-10 03:44:55,47.6167,-57.6152,57.36,71,100,8.68
550,Franco Da Rocha,BR,2022-09-10 03:44:55,-23.3217,-46.7269,76.68,41,31,2.42
551,Garowe,SO,2022-09-10 03:44:55,8.4054,48.4845,75.65,50,94,21.18
552,Ati,TD,2022-09-10 03:45:55,13.2154,18.3353,77.2,81,100,2.35
553,La Peca,PE,2022-09-10 03:45:56,-5.6111,-78.435,69.84,75,32,3.87
554,Warri,NG,2022-09-10 03:45:56,5.5167,5.75,74.66,91,86,4.7
555,Koumac,NC,2022-09-10 03:45:56,-20.5667,164.2833,79.59,66,3,3.94
556,Port Lincoln,AU,2022-09-10 03:45:56,-34.7333,135.8667,59.18,55,99,5.26
557,Morondava,MG,2022-09-10 03:45:57,-20.2833,44.2833,69.15,67,0,3.0
